HCHO_reading,Location,Current_date,Next_date,Month,Year
0.0001543677869547,Matara,2019-02-25,2019-02-26,2,2019
0.00011703154949893138,Matara,2019-02-26,2019-02-27,2,2019
0.00011703154949893138,Matara,2019-02-27,2019-02-28,2,2019
0.0001663931743162,Matara,2019-02-28,2019-03-01,2,2019
0.0001432379050766998,Matara,2019-03-01,2019-03-02,3,2019
0.0001550981537426007,Matara,2019-03-02,2019-03-03,3,2019
0.0004122660029679,Matara,2019-03-03,2019-03-04,3,2019
0.0001432379050766998,Matara,2019-03-04,2019-03-05,3,2019
0.0001432379050766998,Matara,2019-03-05,2019-03-06,3,2019
9.971738595225878e-05,Matara,2019-03-06,2019-03-07,3,2019
0.0001356645928779,Matara,2019-03-07,2019-03-08,3,2019
9.87355639618488e-05,Matara,2019-03-08,2019-03-09,3,2019
0.0001432379050766998,Matara,2019-03-09,2019-03-10,3,2019
5.646698909773664e-05,Matara,2019-03-10,2019-03-11,3,2019
0.0001590144307147,Matara,2019-03-11,2019-03-12,3,2019
0.0001171489486397,Matara,2019-03-12,2019-03-13,3,2019
0.0001432379050766998,Matara,2019-03-13,2019-03-14,3,2019
0.0002678319367111,Matara,2019-03-14,2019-03-15,3,2019
0.0001973485736028,Matara,2019-03-15,2019-03-16,3,2019
5.13548232774661e-05,Matara,2019-03-16,2019-03-17,3,2019
0.0001432379050766998,Matara,2019-03-17,2019-03-18,3,2019
4.457512841327116e-05,Matara,2019-03-18,2019-03-19,3,2019
0.0002551880668476,Matara,2019-03-19,2019-03-20,3,2019
8.954724124801195e-05,Matara,2019-03-20,2019-03-21,3,2019
0.0001432379050766998,Matara,2019-03-21,2019-03-22,3,2019
0.0001081070493299,Matara,2019-03-22,2019-03-23,3,2019
0.0001883458499592,Matara,2019-03-23,2019-03-24,3,2019
0.000171727504349,Matara,2019-03-24,2019-03-25,3,2019
0.0003326517375935,Matara,2019-03-25,2019-03-26,3,2019
0.0001650504145461,Matara,2019-03-26,2019-03-27,3,2019
0.0001789494366016,Matara,2019-03-27,2019-03-28,3,2019
0.0001818030703527,Matara,2019-03-28,2019-03-29,3,2019
4.044847087752865e-05,Matara,2019-03-29,2019-03-30,3,2019
0.0001550981537426007,Matara,2019-03-30,2019-03-31,3,2019
0.0001432379050766998,Matara,2019-03-31,2019-04-01,3,2019
0.0001046297780589,Matara,2019-04-01,2019-04-02,4,2019
8.128573946871756e-05,Matara,2019-04-02,2019-04-03,4,2019
6.149668792726311e-05,Matara,2019-04-03,2019-04-04,4,2019
9.296972991768896e-05,Matara,2019-04-04,2019-04-05,4,2019
0.0001218378588724602,Matara,2019-04-05,2019-04-06,4,2019
0.0001659114059293,Matara,2019-04-06,2019-04-07,4,2019
0.0001218378588724602,Matara,2019-04-07,2019-04-08,4,2019
0.000143890350864,Matara,2019-04-08,2019-04-09,4,2019
0.0001218378588724602,Matara,2019-04-09,2019-04-10,4,2019
6.20313630194549e-05,Matara,2019-04-10,2019-04-11,4,2019
8.426213025813922e-05,Matara,2019-04-11,2019-04-12,4,2019
0.0001655760267849,Matara,2019-04-12,2019-04-13,4,2019
0.0002243445980376,Matara,2019-04-13,2019-04-14,4,2019
0.0001218378588724602,Matara,2019-04-14,2019-04-15,4,2019
0.0001218378588724602,Matara,2019-04-15,2019-04-16,4,2019
0.0001218378588724602,Matara,2019-04-16,2019-04-17,4,2019
0.0001218378588724602,Matara,2019-04-17,2019-04-18,4,2019
0.0001076937462352,Matara,2019-04-18,2019-04-19,4,2019
0.0001218378588724602,Matara,2019-04-19,2019-04-20,4,2019
0.0001218378588724602,Matara,2019-04-20,2019-04-21,4,2019
0.0001218378588724602,Matara,2019-04-21,2019-04-22,4,2019
0.0001167011796496,Matara,2019-04-22,2019-04-23,4,2019
5.12579766773392e-05,Matara,2019-04-23,2019-04-24,4,2019
0.0001783669821192,Matara,2019-04-24,2019-04-25,4,2019
0.0001218378588724602,Matara,2019-04-25,2019-04-26,4,2019
0.0001218378588724602,Matara,2019-04-26,2019-04-27,4,2019
0.0001218378588724602,Matara,2019-04-27,2019-04-28,4,2019
0.0001871501881396,Matara,2019-04-28,2019-04-29,4,2019
0.0001218378588724602,Matara,2019-04-29,2019-04-30,4,2019
0.0001218378588724602,Matara,2019-04-30,2019-05-01,4,2019
0.0001513876780742,Matara,2019-05-01,2019-05-02,5,2019
0.00010324495040480502,Matara,2019-05-02,2019-05-03,5,2019
0.00010324495040480502,Matara,2019-05-03,2019-05-04,5,2019
5.434144155589335e-05,Matara,2019-05-04,2019-05-05,5,2019
7.521904743490836e-05,Matara,2019-05-05,2019-05-06,5,2019
6.477919130672735e-05,Matara,2019-05-06,2019-05-07,5,2019
8.903688521043591e-05,Matara,2019-05-07,2019-05-08,5,2019
0.0001266048084834,Matara,2019-05-08,2019-05-09,5,2019
0.0001186255669854,Matara,2019-05-09,2019-05-10,5,2019
8.904187787431491e-05,Matara,2019-05-10,2019-05-11,5,2019
2.949114473778149e-05,Matara,2019-05-11,2019-05-12,5,2019
4.16907598251222e-05,Matara,2019-05-12,2019-05-13,5,2019
0.00010324495040480502,Matara,2019-05-13,2019-05-14,5,2019
9.758382500903084e-05,Matara,2019-05-14,2019-05-15,5,2019
0.0001890657581933,Matara,2019-05-15,2019-05-16,5,2019
0.0001197343556303,Matara,2019-05-16,2019-05-17,5,2019
0.0001049880638621,Matara,2019-05-17,2019-05-18,5,2019
0.00010324495040480502,Matara,2019-05-18,2019-05-19,5,2019
9.658265808306529e-05,Matara,2019-05-19,2019-05-20,5,2019
1.0668271897884551e-05,Matara,2019-05-20,2019-05-21,5,2019
0.000314141457475,Matara,2019-05-21,2019-05-22,5,2019
0.00010324495040480502,Matara,2019-05-22,2019-05-23,5,2019
0.00010324495040480502,Matara,2019-05-23,2019-05-24,5,2019
8.360032868662833e-05,Matara,2019-05-24,2019-05-25,5,2019
5.2382561264022686e-05,Matara,2019-05-25,2019-05-26,5,2019
0.0001127015595865,Matara,2019-05-26,2019-05-27,5,2019
0.000110648214343,Matara,2019-05-27,2019-05-28,5,2019
0.0001113564054257,Matara,2019-05-28,2019-05-29,5,2019
0.00010324495040480502,Matara,2019-05-29,2019-05-30,5,2019
0.00010324495040480502,Matara,2019-05-30,2019-05-31,5,2019
0.0001309619983658,Matara,2019-05-31,2019-06-01,5,2019
7.860539060937241e-05,Matara,2019-06-01,2019-06-02,6,2019
7.56585615169802e-05,Matara,2019-06-02,2019-06-03,6,2019
1.9475669421135317e-05,Matara,2019-06-03,2019-06-04,6,2019
7.56585615169802e-05,Matara,2019-06-04,2019-06-05,6,2019
7.56585615169802e-05,Matara,2019-06-05,2019-06-06,6,2019
7.56585615169802e-05,Matara,2019-06-06,2019-06-07,6,2019
7.56585615169802e-05,Matara,2019-06-07,2019-06-08,6,2019
7.56585615169802e-05,Matara,2019-06-08,2019-06-09,6,2019
8.82573060809885e-05,Matara,2019-06-09,2019-06-10,6,2019
7.56585615169802e-05,Matara,2019-06-10,2019-06-11,6,2019
0.0002606536600287,Matara,2019-06-11,2019-06-12,6,2019
7.56585615169802e-05,Matara,2019-06-12,2019-06-13,6,2019
0.0001034896122957,Matara,2019-06-13,2019-06-14,6,2019
7.56585615169802e-05,Matara,2019-06-14,2019-06-15,6,2019
9.794863285570833e-05,Matara,2019-06-15,2019-06-16,6,2019
0.0001217725225117,Matara,2019-06-16,2019-06-17,6,2019
7.56585615169802e-05,Matara,2019-06-17,2019-06-18,6,2019
7.865838672104229e-05,Matara,2019-06-18,2019-06-19,6,2019
7.56585615169802e-05,Matara,2019-06-19,2019-06-20,6,2019
3.626547253389472e-05,Matara,2019-06-20,2019-06-21,6,2019
7.56585615169802e-05,Matara,2019-06-21,2019-06-22,6,2019
7.56585615169802e-05,Matara,2019-06-22,2019-06-23,6,2019
7.56585615169802e-05,Matara,2019-06-23,2019-06-24,6,2019
7.56585615169802e-05,Matara,2019-06-24,2019-06-25,6,2019
3.066723729716614e-05,Matara,2019-06-25,2019-06-26,6,2019
5.938476593081348e-05,Matara,2019-06-26,2019-06-27,6,2019
0.0001501880620112,Matara,2019-06-27,2019-06-28,6,2019
8.48560045610269e-08,Matara,2019-06-28,2019-06-29,6,2019
1.8658707556202237e-05,Matara,2019-06-29,2019-06-30,6,2019
8.076289701838124e-05,Matara,2019-06-30,2019-07-01,6,2019
0.0001565128040965,Matara,2019-07-01,2019-07-02,7,2019
7.822883224906507e-05,Matara,2019-07-02,2019-07-03,7,2019
6.572379531797205e-05,Matara,2019-07-03,2019-07-04,7,2019
6.491148472259721e-05,Matara,2019-07-04,2019-07-05,7,2019
0.0001015658193247,Matara,2019-07-05,2019-07-06,7,2019
0.0001854224783202,Matara,2019-07-06,2019-07-07,7,2019
9.519535246307652e-05,Matara,2019-07-07,2019-07-08,7,2019
0.000122118023414,Matara,2019-07-08,2019-07-09,7,2019
6.572379531797205e-05,Matara,2019-07-09,2019-07-10,7,2019
3.5168823276630766e-05,Matara,2019-07-10,2019-07-11,7,2019
9.399985364620808e-05,Matara,2019-07-11,2019-07-12,7,2019
9.815205823701609e-05,Matara,2019-07-12,2019-07-13,7,2019
0.000155182766871,Matara,2019-07-13,2019-07-14,7,2019
3.06090383772373e-05,Matara,2019-07-14,2019-07-15,7,2019
6.572379531797205e-05,Matara,2019-07-15,2019-07-16,7,2019
3.9205342571432974e-05,Matara,2019-07-16,2019-07-17,7,2019
6.572379531797205e-05,Matara,2019-07-17,2019-07-18,7,2019
6.572379531797205e-05,Matara,2019-07-18,2019-07-19,7,2019
6.572379531797205e-05,Matara,2019-07-19,2019-07-20,7,2019
6.572379531797205e-05,Matara,2019-07-20,2019-07-21,7,2019
6.572379531797205e-05,Matara,2019-07-21,2019-07-22,7,2019
6.572379531797205e-05,Matara,2019-07-22,2019-07-23,7,2019
2.7530496770538245e-05,Matara,2019-07-23,2019-07-24,7,2019
1.917795009592158e-06,Matara,2019-07-24,2019-07-25,7,2019
6.572379531797205e-05,Matara,2019-07-25,2019-07-26,7,2019
7.60796228407159e-05,Matara,2019-07-26,2019-07-27,7,2019
1.6406873869175554e-05,Matara,2019-07-27,2019-07-28,7,2019
7.60796228407159e-05,Matara,2019-07-28,2019-07-29,7,2019
0.0001339288013077,Matara,2019-07-29,2019-07-30,7,2019
7.60796228407159e-05,Matara,2019-07-30,2019-07-31,7,2019
3.6934841833654336e-05,Matara,2019-07-31,2019-08-01,7,2019
6.79387627216613e-05,Matara,2019-08-01,2019-08-02,8,2019
7.504605835465225e-05,Matara,2019-08-02,2019-08-03,8,2019
0.0001027113576807,Matara,2019-08-03,2019-08-04,8,2019
7.763261304247379e-05,Matara,2019-08-04,2019-08-05,8,2019
5.245533362906521e-05,Matara,2019-08-05,2019-08-06,8,2019
7.504605835465225e-05,Matara,2019-08-06,2019-08-07,8,2019
7.504605835465225e-05,Matara,2019-08-07,2019-08-08,8,2019
7.504605835465225e-05,Matara,2019-08-08,2019-08-09,8,2019
7.504605835465225e-05,Matara,2019-08-09,2019-08-10,8,2019
7.504605835465225e-05,Matara,2019-08-10,2019-08-11,8,2019
7.504605835465225e-05,Matara,2019-08-11,2019-08-12,8,2019
7.809983364638342e-05,Matara,2019-08-12,2019-08-13,8,2019
7.504605835465225e-05,Matara,2019-08-13,2019-08-14,8,2019
7.504605835465225e-05,Matara,2019-08-14,2019-08-15,8,2019
7.504605835465225e-05,Matara,2019-08-15,2019-08-16,8,2019
7.504605835465225e-05,Matara,2019-08-16,2019-08-17,8,2019
7.504605835465225e-05,Matara,2019-08-17,2019-08-18,8,2019
4.8707759228402166e-05,Matara,2019-08-18,2019-08-19,8,2019
1.187302498785714e-05,Matara,2019-08-19,2019-08-20,8,2019
0.0002373940806137,Matara,2019-08-20,2019-08-21,8,2019
7.504605835465225e-05,Matara,2019-08-21,2019-08-22,8,2019
7.504605835465225e-05,Matara,2019-08-22,2019-08-23,8,2019
7.504605835465225e-05,Matara,2019-08-23,2019-08-24,8,2019
7.504605835465225e-05,Matara,2019-08-24,2019-08-25,8,2019
7.504605835465225e-05,Matara,2019-08-25,2019-08-26,8,2019
7.504605835465225e-05,Matara,2019-08-26,2019-08-27,8,2019
7.504605835465225e-05,Matara,2019-08-27,2019-08-28,8,2019
7.504605835465225e-05,Matara,2019-08-28,2019-08-29,8,2019
6.798230223314625e-05,Matara,2019-08-29,2019-08-30,8,2019
0.0001003325498068,Matara,2019-08-30,2019-08-31,8,2019
7.504605835465225e-05,Matara,2019-08-31,2019-09-01,8,2019
5.8454945427512265e-05,Matara,2019-09-01,2019-09-02,9,2019
6.411903520786512e-05,Matara,2019-09-02,2019-09-03,9,2019
9.78157384524139e-05,Matara,2019-09-03,2019-09-04,9,2019
9.791662909121674e-05,Matara,2019-09-04,2019-09-05,9,2019
5.8454945427512265e-05,Matara,2019-09-05,2019-09-06,9,2019
5.8454945427512265e-05,Matara,2019-09-06,2019-09-07,9,2019
7.900931868731356e-05,Matara,2019-09-07,2019-09-08,9,2019
6.115339619110007e-05,Matara,2019-09-08,2019-09-09,9,2019
4.326489287765812e-05,Matara,2019-09-09,2019-09-10,9,2019
4.263753551153884e-05,Matara,2019-09-10,2019-09-11,9,2019
5.8454945427512265e-05,Matara,2019-09-11,2019-09-12,9,2019
8.720108094777346e-05,Matara,2019-09-12,2019-09-13,9,2019
7.855770871679348e-05,Matara,2019-09-13,2019-09-14,9,2019
5.8454945427512265e-05,Matara,2019-09-14,2019-09-15,9,2019
5.8454945427512265e-05,Matara,2019-09-15,2019-09-16,9,2019
5.8454945427512265e-05,Matara,2019-09-16,2019-09-17,9,2019
5.8454945427512265e-05,Matara,2019-09-17,2019-09-18,9,2019
5.8454945427512265e-05,Matara,2019-09-18,2019-09-19,9,2019
5.8454945427512265e-05,Matara,2019-09-19,2019-09-20,9,2019
5.8454945427512265e-05,Matara,2019-09-20,2019-09-21,9,2019
2.78876797254711e-05,Matara,2019-09-21,2019-09-22,9,2019
5.8454945427512265e-05,Matara,2019-09-22,2019-09-23,9,2019
5.8454945427512265e-05,Matara,2019-09-23,2019-09-24,9,2019
5.8454945427512265e-05,Matara,2019-09-24,2019-09-25,9,2019
5.8454945427512265e-05,Matara,2019-09-25,2019-09-26,9,2019
5.8454945427512265e-05,Matara,2019-09-26,2019-09-27,9,2019
5.8454945427512265e-05,Matara,2019-09-27,2019-09-28,9,2019
5.8454945427512265e-05,Matara,2019-09-28,2019-09-29,9,2019
8.320224946993188e-05,Matara,2019-09-29,2019-09-30,9,2019
1.9647603158705263e-05,Matara,2019-09-30,2019-10-01,9,2019
0.000117836499168,Matara,2019-10-01,2019-10-02,10,2019
6.8741074266732e-05,Matara,2019-10-02,2019-10-03,10,2019
6.8741074266732e-05,Matara,2019-10-03,2019-10-04,10,2019
7.788432124410303e-05,Matara,2019-10-04,2019-10-05,10,2019
6.8741074266732e-05,Matara,2019-10-05,2019-10-06,10,2019
4.612769316736376e-06,Matara,2019-10-06,2019-10-07,10,2019
7.788432124410303e-05,Matara,2019-10-07,2019-10-08,10,2019
6.8741074266732e-05,Matara,2019-10-08,2019-10-09,10,2019
6.8741074266732e-05,Matara,2019-10-09,2019-10-10,10,2019
6.8741074266732e-05,Matara,2019-10-10,2019-10-11,10,2019
6.8741074266732e-05,Matara,2019-10-11,2019-10-12,10,2019
6.8741074266732e-05,Matara,2019-10-12,2019-10-13,10,2019
7.59858494096762e-05,Matara,2019-10-13,2019-10-14,10,2019
1.83682831601389e-05,Matara,2019-10-14,2019-10-15,10,2019
6.8741074266732e-05,Matara,2019-10-15,2019-10-16,10,2019
6.8741074266732e-05,Matara,2019-10-16,2019-10-17,10,2019
0.0002317053602408,Matara,2019-10-17,2019-10-18,10,2019
6.8741074266732e-05,Matara,2019-10-18,2019-10-19,10,2019
6.8741074266732e-05,Matara,2019-10-19,2019-10-20,10,2019
6.8741074266732e-05,Matara,2019-10-20,2019-10-21,10,2019
6.8741074266732e-05,Matara,2019-10-21,2019-10-22,10,2019
6.8741074266732e-05,Matara,2019-10-22,2019-10-23,10,2019
6.8741074266732e-05,Matara,2019-10-23,2019-10-24,10,2019
6.8741074266732e-05,Matara,2019-10-24,2019-10-25,10,2019
6.8741074266732e-05,Matara,2019-10-25,2019-10-26,10,2019
6.8741074266732e-05,Matara,2019-10-26,2019-10-27,10,2019
6.8741074266732e-05,Matara,2019-10-27,2019-10-28,10,2019
6.8741074266732e-05,Matara,2019-10-28,2019-10-29,10,2019
6.8741074266732e-05,Matara,2019-10-29,2019-10-30,10,2019
6.8741074266732e-05,Matara,2019-10-30,2019-10-31,10,2019
0.0002290918466488,Matara,2019-10-31,2019-11-01,10,2019
5.618145658536452e-05,Matara,2019-11-01,2019-11-02,11,2019
8.958612274868484e-05,Matara,2019-11-02,2019-11-03,11,2019
5.618145658536452e-05,Matara,2019-11-03,2019-11-04,11,2019
5.618145658536452e-05,Matara,2019-11-04,2019-11-05,11,2019
5.618145658536452e-05,Matara,2019-11-05,2019-11-06,11,2019
0.0002161975617461,Matara,2019-11-06,2019-11-07,11,2019
0.0001877186378125,Matara,2019-11-07,2019-11-08,11,2019
7.553392172272982e-05,Matara,2019-11-08,2019-11-09,11,2019
5.618145658536452e-05,Matara,2019-11-09,2019-11-10,11,2019
5.618145658536452e-05,Matara,2019-11-10,2019-11-11,11,2019
0.0002234721468994,Matara,2019-11-11,2019-11-12,11,2019
5.618145658536452e-05,Matara,2019-11-12,2019-11-13,11,2019
0.0001128827506019,Matara,2019-11-13,2019-11-14,11,2019
5.815962265760409e-05,Matara,2019-11-14,2019-11-15,11,2019
8.958612274868484e-05,Matara,2019-11-15,2019-11-16,11,2019
6.111619864362443e-05,Matara,2019-11-16,2019-11-17,11,2019
0.0001113500110585,Matara,2019-11-17,2019-11-18,11,2019
8.669282646079637e-05,Matara,2019-11-18,2019-11-19,11,2019
5.618145658536452e-05,Matara,2019-11-19,2019-11-20,11,2019
6.167588874374884e-05,Matara,2019-11-20,2019-11-21,11,2019
8.329670267707673e-05,Matara,2019-11-21,2019-11-22,11,2019
0.000158744442784,Matara,2019-11-22,2019-11-23,11,2019
8.958612274868484e-05,Matara,2019-11-23,2019-11-24,11,2019
8.958612274868484e-05,Matara,2019-11-24,2019-11-25,11,2019
8.958612274868484e-05,Matara,2019-11-25,2019-11-26,11,2019
5.618145658536452e-05,Matara,2019-11-26,2019-11-27,11,2019
8.082623468883076e-05,Matara,2019-11-27,2019-11-28,11,2019
5.618145658536452e-05,Matara,2019-11-28,2019-11-29,11,2019
0.0001039900997813,Matara,2019-11-29,2019-11-30,11,2019
5.618145658536452e-05,Matara,2019-11-30,2019-12-01,11,2019
0.0001545732520753,Matara,2019-12-01,2019-12-02,12,2019
0.0002290982823012,Matara,2019-12-02,2019-12-03,12,2019
0.00010186634137787764,Matara,2019-12-03,2019-12-04,12,2019
0.00010186634137787764,Matara,2019-12-04,2019-12-05,12,2019
0.00010186634137787764,Matara,2019-12-05,2019-12-06,12,2019
6.279132131055396e-05,Matara,2019-12-06,2019-12-07,12,2019
0.00010186634137787764,Matara,2019-12-07,2019-12-08,12,2019
0.00010186634137787764,Matara,2019-12-08,2019-12-09,12,2019
0.00010186634137787764,Matara,2019-12-09,2019-12-10,12,2019
3.668150748126209e-05,Matara,2019-12-10,2019-12-11,12,2019
0.00010186634137787764,Matara,2019-12-11,2019-12-12,12,2019
0.00010186634137787764,Matara,2019-12-12,2019-12-13,12,2019
4.62315488663879e-06,Matara,2019-12-13,2019-12-14,12,2019
0.0001486373962426,Matara,2019-12-14,2019-12-15,12,2019
0.0001227165762943,Matara,2019-12-15,2019-12-16,12,2019
0.0001229212800705,Matara,2019-12-16,2019-12-17,12,2019
0.00010186634137787764,Matara,2019-12-17,2019-12-18,12,2019
0.0001877353206509,Matara,2019-12-18,2019-12-19,12,2019
5.3307634495522295e-05,Matara,2019-12-19,2019-12-20,12,2019
0.00010186634137787764,Matara,2019-12-20,2019-12-21,12,2019
3.737863824244148e-05,Matara,2019-12-21,2019-12-22,12,2019
0.00010186634137787764,Matara,2019-12-22,2019-12-23,12,2019
8.239901598712222e-05,Matara,2019-12-23,2019-12-24,12,2019
0.0001175895423397,Matara,2019-12-24,2019-12-25,12,2019
6.322827935514696e-05,Matara,2019-12-25,2019-12-26,12,2019
0.0002801681133864,Matara,2019-12-26,2019-12-27,12,2019
2.508077095769896e-05,Matara,2019-12-27,2019-12-28,12,2019
0.00010186634137787764,Matara,2019-12-28,2019-12-29,12,2019
0.0001125148774131,Matara,2019-12-29,2019-12-30,12,2019
5.958212666452036e-05,Matara,2019-12-30,2019-12-31,12,2019
3.443339602476807e-05,Matara,2019-12-31,2020-01-01,12,2019
5.582477187917614e-05,Matara,2020-01-01,2020-01-02,1,2020
4.323339089751243e-05,Matara,2020-01-02,2020-01-03,1,2020
0.0001348303220805,Matara,2020-01-03,2020-01-04,1,2020
7.345198097368317e-05,Matara,2020-01-04,2020-01-05,1,2020
2.321362493548122e-05,Matara,2020-01-05,2020-01-06,1,2020
5.4160664857132805e-05,Matara,2020-01-06,2020-01-07,1,2020
8.050683431295243e-05,Matara,2020-01-07,2020-01-08,1,2020
4.716895767844027e-05,Matara,2020-01-08,2020-01-09,1,2020
0.0001577781896422,Matara,2020-01-09,2020-01-10,1,2020
0.0001793478869622,Matara,2020-01-10,2020-01-11,1,2020
9.41050512969195e-05,Matara,2020-01-11,2020-01-12,1,2020
9.382330440474978e-05,Matara,2020-01-12,2020-01-13,1,2020
0.0001152762997662,Matara,2020-01-13,2020-01-14,1,2020
9.382330440474978e-05,Matara,2020-01-14,2020-01-15,1,2020
3.034482369753957e-05,Matara,2020-01-15,2020-01-16,1,2020
7.061637462092352e-06,Matara,2020-01-16,2020-01-17,1,2020
9.382330440474978e-05,Matara,2020-01-17,2020-01-18,1,2020
9.797196635402841e-05,Matara,2020-01-18,2020-01-19,1,2020
0.0002380160347689,Matara,2020-01-19,2020-01-20,1,2020
8.649788570140081e-05,Matara,2020-01-20,2020-01-21,1,2020
5.912812620378361e-05,Matara,2020-01-21,2020-01-22,1,2020
0.0001127059149439,Matara,2020-01-22,2020-01-23,1,2020
4.176835190634863e-05,Matara,2020-01-23,2020-01-24,1,2020
0.0001065585373179,Matara,2020-01-24,2020-01-25,1,2020
0.0001661374720926,Matara,2020-01-25,2020-01-26,1,2020
7.276855495625505e-05,Matara,2020-01-26,2020-01-27,1,2020
9.382330440474978e-05,Matara,2020-01-27,2020-01-28,1,2020
6.942144958326742e-05,Matara,2020-01-28,2020-01-29,1,2020
0.0001887968234636,Matara,2020-01-29,2020-01-30,1,2020
7.285972572016812e-05,Matara,2020-01-30,2020-01-31,1,2020
0.0002529024599017,Matara,2020-01-31,2020-02-01,1,2020
0.0001415127839008,Matara,2020-02-01,2020-02-02,2,2020
7.155292117745567e-05,Matara,2020-02-02,2020-02-03,2,2020
3.034274868696229e-06,Matara,2020-02-03,2020-02-04,2,2020
0.00011168334008017053,Matara,2020-02-04,2020-02-05,2,2020
0.00011168334008017053,Matara,2020-02-05,2020-02-06,2,2020
0.0002128889628819,Matara,2020-02-06,2020-02-07,2,2020
9.207190091336028e-05,Matara,2020-02-07,2020-02-08,2,2020
0.00011168334008017053,Matara,2020-02-08,2020-02-09,2,2020
0.0001354965851584,Matara,2020-02-09,2020-02-10,2,2020
0.0001617020217739,Matara,2020-02-10,2020-02-11,2,2020
0.0001742292469876,Matara,2020-02-11,2020-02-12,2,2020
0.0002540055798295,Matara,2020-02-12,2020-02-13,2,2020
3.371115622175777e-05,Matara,2020-02-13,2020-02-14,2,2020
0.00011168334008017053,Matara,2020-02-14,2020-02-15,2,2020
0.00011168334008017053,Matara,2020-02-15,2020-02-16,2,2020
0.0001794127728646,Matara,2020-02-16,2020-02-17,2,2020
0.0002209353604297,Matara,2020-02-17,2020-02-18,2,2020
6.674241804341922e-05,Matara,2020-02-18,2020-02-19,2,2020
0.0001222466447894,Matara,2020-02-19,2020-02-20,2,2020
8.883904957213684e-05,Matara,2020-02-20,2020-02-21,2,2020
0.00011621136220141951,Matara,2020-02-21,2020-02-22,2,2020
