HCHO_reading,Location,Current_date,Next_date,Month,Year
0.0001652603496458,Jaffna,2019-03-20,2019-03-21,3,2019
0.000180821650839,Jaffna,2019-03-21,2019-03-22,3,2019
0.0002143703475771,Jaffna,2019-03-22,2019-03-23,3,2019
0.0002253481504262,Jaffna,2019-03-23,2019-03-24,3,2019
0.0001116518290101,Jaffna,2019-03-24,2019-03-25,3,2019
4.007921997167454e-05,Jaffna,2019-03-25,2019-03-26,3,2019
0.0001347779002359,Jaffna,2019-03-26,2019-03-27,3,2019
0.0002521169772334,Jaffna,2019-03-27,2019-03-28,3,2019
0.0002015701569086,Jaffna,2019-03-28,2019-03-29,3,2019
0.0002447325820142,Jaffna,2019-03-29,2019-03-30,3,2019
0.0001173990094827,Jaffna,2019-03-30,2019-03-31,3,2019
0.0001473601799526,Jaffna,2019-03-31,2019-04-01,3,2019
0.0002852584269921,Jaffna,2019-04-01,2019-04-02,4,2019
0.0001675304375654,Jaffna,2019-04-02,2019-04-03,4,2019
0.0001195197556313,Jaffna,2019-04-03,2019-04-04,4,2019
9.381743861666426e-05,Jaffna,2019-04-04,2019-04-05,4,2019
0.000164986976009,Jaffna,2019-04-05,2019-04-06,4,2019
6.570327647421359e-05,Jaffna,2019-04-06,2019-04-07,4,2019
7.763430217102585e-05,Jaffna,2019-04-07,2019-04-08,4,2019
0.0001144722790134,Jaffna,2019-04-08,2019-04-09,4,2019
0.0001200443096818,Jaffna,2019-04-09,2019-04-10,4,2019
0.0001258257230518,Jaffna,2019-04-10,2019-04-11,4,2019
0.0001139869859016,Jaffna,2019-04-11,2019-04-12,4,2019
4.419480080409889e-05,Jaffna,2019-04-12,2019-04-13,4,2019
0.0002340769951976,Jaffna,2019-04-13,2019-04-14,4,2019
0.00014636959834685487,Jaffna,2019-04-14,2019-04-15,4,2019
0.00014636959834685487,Jaffna,2019-04-15,2019-04-16,4,2019
0.00014636959834685487,Jaffna,2019-04-16,2019-04-17,4,2019
0.00014636959834685487,Jaffna,2019-04-17,2019-04-18,4,2019
0.0001535071864358,Jaffna,2019-04-18,2019-04-19,4,2019
7.74113813114089e-05,Jaffna,2019-04-19,2019-04-20,4,2019
0.0001863054640125,Jaffna,2019-04-20,2019-04-21,4,2019
0.00014636959834685487,Jaffna,2019-04-21,2019-04-22,4,2019
0.0001652940389907,Jaffna,2019-04-22,2019-04-23,4,2019
0.0001124862276603,Jaffna,2019-04-23,2019-04-24,4,2019
8.913878220229596e-05,Jaffna,2019-04-24,2019-04-25,4,2019
0.0002143694129051,Jaffna,2019-04-25,2019-04-26,4,2019
0.0002859985897716,Jaffna,2019-04-26,2019-04-27,4,2019
0.0002085683732311,Jaffna,2019-04-27,2019-04-28,4,2019
0.00014636959834685487,Jaffna,2019-04-28,2019-04-29,4,2019
0.00014636959834685487,Jaffna,2019-04-29,2019-04-30,4,2019
0.00014636959834685487,Jaffna,2019-04-30,2019-05-01,4,2019
0.0001988965426281,Jaffna,2019-05-01,2019-05-02,5,2019
0.0002454874023507,Jaffna,2019-05-02,2019-05-03,5,2019
0.0001160287678308,Jaffna,2019-05-03,2019-05-04,5,2019
0.0002114881995743,Jaffna,2019-05-04,2019-05-05,5,2019
0.00016900388397,Jaffna,2019-05-05,2019-05-06,5,2019
1.702930427527027e-05,Jaffna,2019-05-06,2019-05-07,5,2019
7.570836612015874e-05,Jaffna,2019-05-07,2019-05-08,5,2019
0.0001174841341889,Jaffna,2019-05-08,2019-05-09,5,2019
0.000157735329769,Jaffna,2019-05-09,2019-05-10,5,2019
0.0001060651973052,Jaffna,2019-05-10,2019-05-11,5,2019
0.00014665342489,Jaffna,2019-05-11,2019-05-12,5,2019
